obligor_id,issuer,rating,rating_score,pd_1y,exposure_usd,recovery_rate,recovery_stressed,sector,factor_sector,seniority,basel_correlation
926,DPL,BBB+,8,0.0015,4955940.62,0.4624999999999999,0.3931,Electric,Utilities,Senior Unsecured,0.2313292183594263
927,JAMES HARDIE INTERNATIONAL FINANCE,BBB+,8,0.0015,4915021.28,0.52,0.364,Capital Goods,Industrials,Senior Secured,0.2313292183594263
928,DELTA AIR LINES,A+,5,0.0004,4907257.26,0.4079,0.2855,Transportation,Industrials,Senior Unsecured,0.2376238407968106
929,SANOFI,AA+,2,0.0,4890932.74,0.3866,0.3093,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
930,ERP OPERATING,BBB+,8,0.0015,4792977.12,0.4255,0.2766,Reits,Real Estate,Senior Unsecured,0.2313292183594263
931,WELLS FARGO BANK NA,A-,7,0.0009,4747634.27,0.3811,0.2668,Banking,Financials,Senior Unsecured,0.2347196978199719
932,NATIONAL AUSTRALIA BANK,AAA,1,0.0,4663817.57,0.4069999999999999,0.2849,Banking,Financials,Senior Unsecured,0.2
933,HORMEL FOODS,AA+,2,0.0,4558841.19,0.3866,0.3093,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
934,AGILENT TECHNOLOGIES,AA,3,0.0001,4553155.39,0.3796,0.3037,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2394014975031218
935,TK ELEVATOR US NEWCO,A-,7,0.0009,4537718.4,0.5356,0.3749,Capital Goods,Industrials,Senior Secured,0.2347196978199719
936,PROGRESSIVE,A,6,0.0005,4460210.82,0.3804985721000066,0.2853881163345996,Insurance,Financials,Senior Unsecured,0.2370371894433999
937,AMERICAN EXPRESS,AAA,1,0.0,4433907.8,0.3957461377997079,0.2770222964597956,Banking,Financials,Senior Unsecured,0.2
938,MOTION BONDCO DAC,B+,14,0.032,4350433.84,0.389,0.2334,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.1442275821593586
939,HOST HOTELS & RESORTS,A+,5,0.0004,4312511.06,0.4468,0.2904,Reits,Real Estate,Senior Unsecured,0.2376238407968106
940,BANK OF NOVA SCOTIA,A+,5,0.0004,4268549.27,0.3885,0.2719,Banking,Financials,Senior Unsecured,0.2376238407968106
941,ARETEC ESCROW ISSUER,BB,12,0.011,4222620.66,0.4594,0.3216,Brokerage/Asset Managers/Exchanges,Financials,Senior Secured,0.1892339772456584
942,ZIMMER BIOMET,AA-,4,0.0002,4210724.71,0.3796,0.3037,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2388059800499001
943,DOLLAR TREE,A+,5,0.0004,4119905.46,0.3302,0.1981,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2376238407968106
944,NXP BV / NXP FUNDING,BBB,9,0.0022,4089403.31,0.296,0.1923999999999999,Technology,Technology,Senior Unsecured,0.2275000962355834
945,MOTION FINCO,B-,16,0.088,4059297.77,0.3624,0.2175,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.1214732807883682
946,PRESIDENT AND FELLOWS OF HARVARD C,AA-,4,0.0002,4047690.17,0.3996,0.2797,Industrial Other,Industrials,Senior Unsecured,0.2388059800499001
947,COMMONSPIRIT HEALTH,AA,3,0.0001,4037220.38,0.3694714173356571,0.2955899249128927,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2394014975031218
948,ATI,BBB,9,0.0022,3987780.84,0.37,0.259,Capital Goods,Industrials,Senior Unsecured,0.2275000962355834
949,CONSTELLIUM SE,A-,7,0.0009,3949515.81,0.5624,0.3655,Basic Industry,Materials,Senior Secured,0.2347196978199719
950,MARVELL TECHNOLOGY,AA-,4,0.0002,3947016.72,0.3197,0.2078,Technology,Technology,Senior Unsecured,0.2388059800499001
951,HUNTINGTON NATIONAL BANK (THE),AA,3,0.0001,3915899.4,0.3996,0.2797,Banking,Financials,Senior Unsecured,0.2394014975031218
952,HASBRO,AA,3,0.0001,3803424.76,0.3795999999999999,0.3037,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2394014975031218
953,ESAB,A-,7,0.0009,3714922.06,0.5356,0.3749,Capital Goods,Industrials,Senior Secured,0.2347196978199719
954,ECOLAB,A-,7,0.0009,3676573.61,0.4002,0.2601,Basic Industry,Materials,Senior Unsecured,0.2347196978199719
955,UTAH ACQUISITION SUB,BBB-,10,0.004,3666597.35,0.341,0.2728,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2182476903693578
956,ATMOS ENERGY,BBB+,8,0.0015,3554771.81,0.4439999999999999,0.3552,Natural Gas,Utilities,Senior Unsecured,0.2313292183594263
957,ADVANCED DRAINAGE SYSTEMS,BBB+,8,0.0015,3530817.71,0.52,0.364,Capital Goods,Industrials,Senior Secured,0.2313292183594263
958,UNIVERSAL HEALTH SERVICES,A,6,0.0005,3409507.04,0.3691,0.2953,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2370371894433999
959,TWDC,BBB+,8,0.0015,3259459.58,0.3145,0.2202,Communications,Communications,Senior Unsecured,0.2313292183594263
960,MYLAN,BBB-,10,0.004,3091259.54,0.341,0.2728,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2182476903693578
961,KIMBERLY-CLARK,AA+,2,0.0,3078525.42,0.3866,0.3093,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
962,STEEL DYNAMICS,A,6,0.0005,3037118.43,0.4079,0.2652,Basic Industry,Materials,Senior Unsecured,0.2370371894433999
963,QVC,CCC-,19,0.28,2873120.62,0.2873,0.1724,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.1200000997834462
964,STATE STREET BANK AND TRUST,AAA,1,0.0,2722482.8,0.4069999999999999,0.2849,Banking,Financials,Senior Unsecured,0.2
965,HARTFORD INSURANCE,BBB+,8,0.0015,2716256.29,0.37,0.2775,Insurance,Financials,Senior Unsecured,0.2313292183594263
966,CENOVUS ENERGY,BBB,9,0.0022,2621375.02,0.407,0.2441999999999999,Energy,Energy,Senior Unsecured,0.2275000962355834
967,ICON,A-,7,0.0009,2540924.24,0.362,0.2896,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2347196978199719
968,OI EUROPEAN,BBB-,10,0.004,2534552.42,0.5044,0.3531,Capital Goods,Industrials,Senior Secured,0.2182476903693578
969,LAS VEGAS,A+,5,0.0004,2478973.74,0.3302,0.1981,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2376238407968106
970,WRKCO,AA+,2,0.0,2438999.83,0.4274,0.2778,Basic Industry,Materials,Senior Unsecured,0.2
971,KEYSIGHT TECHNOLOGIES,AA,3,0.0001,2371786.56,0.3197,0.2078,Technology,Technology,Senior Unsecured,0.2394014975031218
972,NATIONAL BANK OF CANADA MTN,AA+,2,0.0,2315148.47,0.407,0.2849,Banking,Financials,Senior Unsecured,0.2
973,PPL ELECTRIC UTILITIES,BBB+,8,0.0015,2226039.51,0.4625,0.3931,Electric,Utilities,Senior Unsecured,0.2313292183594263
974,TRANE TECHNOLOGIES FINANCING,AAA,1,0.0,2039670.29,0.407,0.2849,Capital Goods,Industrials,Senior Unsecured,0.2
975,COOPERATIEVE RABOBANK UA (NEW YORK MTN,AAA,1,0.0,2022791.78,0.407,0.2849,Banking,Financials,Senior Unsecured,0.2
976,CAPITAL ONE FINANCIAL,A,6,0.0005,1986787.63,0.3885,0.2719,Banking,Financials,Senior Unsecured,0.2370371894433999
977,COMMONWEALTH BANK OF AUSTRALIA (NE MTN,AAA,1,0.0,1966480.47,0.407,0.2849,Banking,Financials,Senior Unsecured,0.2
978,AUSTRALIA AND NEW ZEALAND BANKING MTN,AAA,1,0.0,1855966.77,0.407,0.2849,Banking,Financials,Senior Unsecured,0.2
979,OMNICOM,AA-,4,0.0002,1837010.11,0.3397,0.2378,Communications,Communications,Senior Unsecured,0.2388059800499001
980,ANTERO RESOURCES,BBB+,8,0.0015,1834154.06,0.407,0.2442,Energy,Energy,Senior Unsecured,0.2313292183594263
981,ASCENSION HEALTH ALLIANCE,BBB+,8,0.0015,1771843.04,0.3515,0.2812,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2313292183594263
982,FIRSTENERGY,BBB,9,0.0022,1538794.72,0.4625000000000001,0.3930999999999999,Electric,Utilities,Senior Unsecured,0.2275000962355834
983,CONNECTICUT LIGHT AND POWER,BBB+,8,0.0015,1516900.63,0.4625000000000001,0.3931,Electric,Utilities,Senior Unsecured,0.2313292183594263
984,MORGAN STANLEY (FXD-FXD) MTN,A-,7,0.0009,1410925.65,0.3810999999999999,0.2668,Banking,Financials,Senior Unsecured,0.2347196978199719
985,BRIGHTHOUSE FINANCIAL,BB+,11,0.007,1330927.1,0.3515,0.2636,Insurance,Financials,Senior Unsecured,0.2045625707662456
986,BANK OF NEW YORK MELLON,AA+,2,0.0,1239351.94,0.407,0.2849,Banking,Financials,Senior Unsecured,0.2
987,XILINX,AA+,2,0.0,1237071.8,0.3256,0.2116,Technology,Technology,Senior Unsecured,0.2
988,JACOBS SOLUTIONS,A+,5,0.0004,1173694.8,0.3885,0.2719,Industrial Other,Industrials,Senior Unsecured,0.2376238407968106
989,PROVIDENCE ST. JOSEPH HEALTH,BBB+,8,0.0015,1169452.0,0.3515,0.2812,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2313292183594263
990,INCORA TOP HOLDCO,CCC-,19,0.28,1107440.74,0.2525,0.1768,Transportation,Industrials,Senior Unsecured,0.1200000997834462
991,NEW FORTRESS ENERGY,NR,10,0.0022,823420.0,0.5548,0.3329,Energy,Energy,Senior Secured,0.2275000962355834
992,TAPESTRY,A-,4,0.0002,650934.47,0.3287909605078987,0.1973098119477372,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2388059800499001
993,COLUMBUS MCKINNON,BB+,11,0.007,392389.71,0.494,0.3458,Capital Goods,Industrials,Senior Secured,0.2045625707662456
994,RADIATE HOLDCO,B-,16,0.088,264.45,0.2579,0.1805,Communications,Communications,Senior Unsecured,0.1214732807883682
